"guid","notam","timestamp","timestamp_expire","type","code_type","facility","city","state","landarea","code_timezone","date_issued","date_effective","date_expire","description","purpose","notam_fulltext"
"bfb9af97-3a40-4774-a420-c4aa8524b7d5","7_6666",2017092020,2017092313,"SECURITY","99.7","ZAB","Libby AAF","AZ",,"MST","2017-09-19T16:29:00","2017-09-23T06:00:00","2017-09-23T12:10:00","Libby AAF, AZ, Friday, September 22, 2017 Local",,"!FDC 7/6666 ZAB PART 1 OF 2 AZ..AIRSPACE LIBBY AAF, AZ..TEMPORARY  FLIGHT RESTRICTIONS.         SEPTEMBER 22-23, 2017 LOCAL.  PURSUANT TO 49 USC 40103(B),  THE FEDERAL AVIATION ADMINISTRATION (FAA) CLASSIFIES THE AIRSPACE  DEFINED IN THIS NOTAM AS 'NATIONAL DEFENSE AIRSPACE'. ANY PERSON  WHO KNOWINGLY OR WILLFULLY VIOLATES THE RULES CONCERNING  OPERATIONS IN THIS AIRSPACE MAY BE SUBJECT TO CERTAIN CRIMINAL  PENALTIES UNDER 49 USC 46307.  PILOTS WHO DO NOT ADHERE TO THE  FOLLOWING PROCEDURES MAY BE INTERCEPTED, DETAINED AND INTERVIEWED  BY LAW ENFORCEMENT/SECURITY PERSONNEL.    PURSUANT TO TITLE 14 CFR SECTION 99.7, SPECIAL SECURITY  INSTRUCTIONS, ALL AIRCRAFT FLIGHT OPERATIONS ARE PROHIBITED WITHIN  AN AREA DEFINED AS 313416N1101130W TO 313414N1103014W THEN  CLOCKWISE ON A 8 NM ARC CENTERED ON 313415N1102052W  TO THE POINT  OF ORIGIN 9000FT MSL-17999FT MSL   EFFECTIVE 1709230600 UTC (2300 LOCAL 09/22/17) UNTIL 1709231210 UTC  (0510 LOCAL 09/23/17).      1709230600-1709231210 END PART 1 OF 2     !FDC 7/6666 ZAB PART 2 OF 2 AZ..AIRSPACE LIBBY AAF, AZ..TEMPORARY  FLIGHT  EXCEPT AS SPECIFIED BELOW AND/OR UNLESS AUTHORIZED BY ATC:    1. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       BE ON A DISCRETE CODE ASSIGNED BY AN AIR TRAFFIC       CONTROL (ATC) FACILITY.    2. AIRCRAFT MUST BE SQUAWKING THE DISCRETE CODE AT       ALL TIMES WHILE IN THE TFR.    3. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       REMAIN IN TWO-WAY RADIO COMMUNICATIONS WITH ATC.    4. ALBUQUERQUE ARTCC, TELEPHONE 505-856-4500, IS       THE FAA COORDINATION FACILITY.   1709230600-1709231210 END PART 2 OF 2"
"7247db90-94fd-4249-b5da-f48b244e38bb","7_6650",2017092020,2017092421,"AIR SHOWS/SPORTS","91.145","ZID","OWENSBORO","KY",,"UTC","2017-09-19T16:19:00","2017-09-22T15:30:00","2017-09-24T20:30:00","OWENSBORO, KY, Friday, September 22, 2017 through Sunday, September 24, 2017 UTC","Owensboro Airshow aerial demonstrations","!FDC 7/6650 ZID KY..AIRSPACE OWENSBORO, KY..TEMPORARY FLIGHT RESTRICTION. PURSUANT TO 14 CFR SECTION 91.145, MANAGEMENT OF AIRCRAFT OPERATIONS IN THE VICINITY OF AERIAL DEMONSTRATIONS AND MAJOR SPORTING EVENTS, AIRCRAFT OPERATIONS ARE PROHIBITED  WITHIN AN AREA DEFINED AS 5NM RADIUS OF 374700N0870719W (OWB045003.2) SFC-16000FT UNLESS AUTHORIZED BY ATC.  EFFECTIVE 1709221530 UTC UNTIL 1709221930 UTC, 1709231630 UTC UNTIL 1709232030 UTC, AND 1709241630 UTC UNTIL 1709242030 UTC.  DUE TO OWENSBORO AIRSHOW AERIAL DEMONSTRATIONS.    GEORGE CLINE, PHONE 336-337-8183, IS THE AIRSHOW POINT OF CONTACT. EVANSVILLE /EVV/ APCH, PHONE 812-436-4690, IS THE ATC COORDINATION FACILITY.  1709221530-1709242030"
"21dd00ee-c3ef-4b5c-ade3-0e39ee2f453a","7_6648",2017092020,2017092301,"AIR SHOWS/SPORTS","91.145","ZID","OWENSBORO","KY",,"UTC","2017-09-19T16:18:00","2017-09-22T22:00:00","2017-09-23T00:30:00","OWENSBORO, KY, Friday, September 22, 2017 through Saturday, September 23, 2017 UTC","Owensboro Airshow aerial demonstrations ","!FDC 7/6648 ZID KY..AIRSPACE OWENSBORO, KY..TEMPORARY FLIGHT RESTRICTION.  PURSUANT TO 14 CFR SECTION 91.145, MANAGEMENT OF AIRCRAFT OPERATIONS IN THE VICINITY OF AERIAL DEMONSTRATIONS AND MAJOR SPORTING EVENTS, AIRCRAFT OPERATIONS ARE PROHIBITED WITHIN AN AREA DEFINED AS 5NM RADIUS OF 374443N0870959W (OWB352000.1) SFC-10000FT UNLESS AUTHORIZED BY ATC   EFFECTIVE 1709222200 UTC UNTIL 1709230030 UTC.  DUE TO OWENSOBORO AIRSHOW AERIAL DEMONSTRATIONS. GEORGE CLINE, PHONE 336-337-8183, IS THE AIRSHOW POINT OF CONTACT. EVANSVILLE /EVV/ APCH, PHONE 812-436-4690, IS THE FAA COORDINATION FACILITY.  1709222200-1709230030"
"abaed9b3-3351-40af-b5a9-85abc40c5459","7_6647",2017092020,,"AIR SHOWS/SPORTS","91.145","ZID","CHARLESTON","WV",,"UTC","2017-09-19T16:15:00","2017-09-29T17:00:00","2017-10-01T20:00:00","CHARLESTON, WV, Friday, September 29, 2017 through Sunday, October 01, 2017 UTC","WV Guard Airshow aerial demonstrations","!FDC 7/6647 ZID WV..AIRSPACE CHARLESTON, WV..TEMPORARY FLIGHT RESTRICTION. PURSUANT TO 14 CFR SECTION 91.145, MANAGEMENT OF AIRCRAFT OPERATIONS IN THE VICINITY OF AERIAL DEMONSTRATIONS AND MAJOR SPORTING EVENTS, AIRCRAFT OPERATIONS ARE PROHIBITED WITHIN AN AREA DEFINED AS 5NM RADIUS OF 382235N0813538W (HVQ082008.5) SFC-13500FT UNLESS AUTHORIZED BY ATC.   EFFECTIVE 1709291700 UTC UNTIL 1709291930 UTC, 1709301530 UTC UNTIL 1709302000 UTC, AND 1710011530 UTC UNTIL 1710012000 UTC.  DUE TO WV GUARD AIRSHOW AERIAL DEMONSTRATIONS. DAVID SCHULTZ, PHONE 610-724-3300, IS THE AIRSHOW POINT OF CONTACT. CHARLESTON /CRW/ ATCT, PHONE 304-347-5389, IS THE COORDINATION FACILITY.  1709291700-1710012000"
"7dae9b1e-f3ff-43a5-9687-aa570cb90e32","7_6451",2017092020,2017092214,"HAZARDS","91.137(a)(2)","ZDV","DILLION","CO",,"UTC","2017-09-19T13:51:00","2017-09-19T16:00:00","2017-10-31T03:00:00","DILLION, CO, Tuesday, September 19, 2017 through Tuesday, October 31, 2017 UTC","TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING","!FDC 7/6451 ZDV CO..AIRSPACE DILLION, CO..TEMPORARY FLIGHT RESTRICTIONS WI AN AREA DEFINED AS 5 NM RADIUS OF 393746N/1060148W (KREMMLING VOR/DME RLG126029.4) SFC-13500FT . TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING. PURSUANT TO 14 CFR SECTION 91.137(A)(2) TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT. USFS TELEPHONE 970-257-4800 OR FREQ 120.1250/THE TENDERFOOT 2 FIRE IS IN CHARGE OF THE OPERATION. DENVER /ZDV/ ARTCC TELEPHONE 303-651-4248 IS THE FAA COORDINATION FACILITY. 1709191600-1710310300"
"369cf7ed-86d0-4597-b9d8-98690c939a38","7_5848",2017092020,,"HAZARDS","91.137(a)(2)","ZSE","30 NM E OF PORTLAND","OR",,"UTC","2017-09-19T02:41:00","2017-09-19T15:00:00","2017-10-15T02:00:00","30 NM E OF PORTLAND, OR, Tuesday, September 19, 2017 through Sunday, October 15, 2017 UTC","TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING AVIATION OPS","!FDC 7/5848 ZSE OR..AIRSPACE 30 NM E OF PORTLAND, OR..TEMPORARY FLIGHT RESTRICTIONS WI AN AREA BOUNDED BY 453450N/1220700W (BATTLE GROUND VORTAC BTG096022.4) TO 454132N/1214744W (BATTLE GROUND VORTAC BTG075033.6) TO 454135N/1213800W (BATTLE GROUND VORTAC BTG074040.4) TO 453200N/1213800W (BATTLE GROUND VORTAC BTG087042.3) TO 453200N/1220700W (BATTLE GROUND VORTAC BTG102023.8) BACK TO THE ORIGINAL POINT SFC-7000FT TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING AVIATION OPS. PURSUANT TO 14 CFR SECTION 91.137(A)(2) TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT. USFS COLUMBIA CASCADES DISPATCH TELEPHONE 360-891-5140 OR FREQ 119.725/INDIAN CREEK EAST FIRE IS IN CHARGE OF THE OPERATION. SEATTLE /ZSE/ ARTCC TELEPHONE 253-351-3698 IS THE FAA COORDINATION FACILITY. DLY 1500-0200 1709191500-1710150200EST"
"ad31e10b-c69b-49c7-af69-6984ff17c838","7_5501",2017092020,2017092501,"AIR SHOWS/SPORTS","91.145","ZSE","Hillsboro","OR",,"UTC","2017-09-18T17:08:00","2017-09-22T18:15:00","2017-09-24T23:59:00","Seattle, Hillsboro, OR, Friday, September 22, 2017 through Sunday, September 24, 2017 UTC","Due to high speed aerobatic demonstrations in support of the Oregon International Air Show","!FDC 7/5501 ZSE OR..AIRSPACE HILLSBORO, OR..TEMPORARY  FLIGHT RESTRICTION.         PURSUANT TO 14 CFR SECTION 91.145, MANAGEMENT OF ACFT  OPS IN THE VCY OF AERIAL DEMONSTRATIONS AND MAJOR SPORTING EVENTS, ACFT OPS ARE PROHIBITED WI AN AREA DEFINED AS 5 NM RADIUS OF 453230N1225653W (UBG345011.4) SFC-15000FT MSL EFFECTIVE 1709221815 UTC UNTIL 1709222245 UTC,            1709230030 UTC UNTIL 1709230530 UTC,            1709231830 UTC UNTIL 1709232359 UTC, AND            1709241830 UTC UNTIL 1709242359 UTC.  DUE TO HIGH SPEED  AEROBATIC DEMONSTRATIONS IN SUPPORT OF THE OREGON INTL AIR SHOW. UNLESS AUTH BY ATC. JIM GIBSON, PHONE 360-951-1454, IS THE POINT OF CONTACT. THE PORTLAND /P80/ TRACON, PHONE 503-493-7580, IS THE FAA COORDINATION FACILITY. 1709221815-1709242359"
"6d7e891c-c9b8-457e-930e-c0669a0f1717","7_5484",2017092020,2017092303,"AIR SHOWS/SPORTS","91.145","ZDV","Grand Junction","CO",,"UTC","2017-09-18T16:27:00","2017-09-28T18:50:00","2017-10-01T23:00:00","Grand Junction, CO, Thursday, September 28, 2017 through Sunday, October 01, 2017 UTC","Due to high speed areial demonstrations.","!FDC 7/5484 ZDV CO..AIRSPACE GRAND JUNCTION, CO..TEMPORARY FLIGHT  RESTRICTION.         PURSUANT TO 14 CFR SECTION 91.145, MANAGEMENT OF ACFT  OPS IN THE VCY OF AERIAL DEMONSTRATIONS AND MAJOR SPORTING EVENTS, ACFT OPS ARE PROHIBITED WI AN AREA DEFINED AS 7 NM RADIUS OF 390730N1083119W (JNC058013.2) SFC-17999FT MSL      EFFECTIVE 1709281850 UTC UNTIL 1709282030 UTC,                 1709291535 UTC UNTIL 1709291605 UTC,                 1709291800 UTC UNTIL 1709292300 UTC,                 1709301600 UTC UNTIL 1709302300 UTC, AND  1710011600 UTC UNTIL 1710012300 UTC.  DUE TO HIGH SPEED AREIAL DEMONSTRATIONS. UNLESS AUTH BY ATC. GEORGE CLINE, PHONE 336-337-8183, IS THE POINT OF CONTACT. THE DENVER /D01/ TRACON, PHONE 303-342-1510, IS THE FAA COORDINATION FACILITY. 1709281850-1710012300"
"20df02dc-8323-40a5-8041-29633016cfce","7_5100",2017092020,2017092515,"HAZARDS","91.137(a)(2)","ZSE","20 NM N OF THOMPSON FALLS","MT",,"UTC","2017-09-16T03:22:00","2017-09-17T13:00:00","2017-10-17T03:00:00","20 NM N OF THOMPSON FALLS, MT, Sunday, September 17, 2017 through Tuesday, October 17, 2017 UTC","TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING AIRCRAFT OPERATIONS","!FDC 7/5100 ZSE MT..AIRSPACE 20 NM N OF THOMPSON FALLS, MT..TEMPORARY FLIGHT RESTRICTIONS WI AN AREA BOUNDED BY 475900N/1152548W (MULLAN PASS VOR/DME MLP000032.8) TO 475900N/1150818W (MULLAN PASS VOR/DME MLP018037.7) TO 475400N/1150818W (MULLAN PASS VOR/DME MLP023033.6) TO 475050N/1152350W (MULLAN PASS VOR/DME MLP008025.5) BACK TO THE ORIGINAL POINT SFC-11000FT . TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING AIRCRAFT OPERATIONS. PURSUANT TO 14 CFR SECTION 91.137(A)(2) TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT. USFS, KOOTENAI INTERAGENCY DISPATCH CENTER TELEPHONE 406-334-0239 OR FREQ 128.250/THE MOOSE PEAK FIRE IS IN CHARGE OF THE OPERATION. SEATTLE /ZSE/ ARTCC TELEPHONE 253-351-3698 IS THE FAA COORDINATION FACILITY. DLY 1300-0300 UTC. 1709171300-1710170300EST"
"6f4c6fab-e4fd-49b0-9637-7c0b91416b22","7_5099",2017092020,2017092300,"HAZARDS","91.137(a)(2)","ZSE","5 NM N OF THOMPSON FALLS","MT",,"UTC","2017-09-16T03:22:00","2017-09-16T13:00:00","2017-10-17T03:00:00","5 NM N OF THOMPSON FALLS, MT, Saturday, September 16, 2017 through Tuesday, October 17, 2017 UTC","TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING AIRCRAFT OPERATIONS","!FDC 7/5099 ZSE MT..AIRSPACE 5 NM N OF THOMPSON FALLS, MT..TEMPORARY FLIGHT RESTRICTIONS WI AN AREA BOUNDED BY 474449N/1154316W (MULLAN PASS VOR/DME MLP335017.7) TO 475050N/1152350W (MULLAN PASS VOR/DME MLP008025.5) TO 475400N/1150818W (MULLAN PASS VOR/DME MLP023033.6) TO 474533N/1150820W (MULLAN PASS VOR/DME MLP034027.4) TO 473240N/1153757W (MULLAN PASS VOR/DME MLP351005.3) BACK TO THE ORIGINAL POINT SFC-11000FT . TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING AIRCRAFT OPERATIONS. PURSUANT TO 14 CFR SECTION 91.137(A)(2) TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT. USFS, MISSOULA INTERAGENCY DISPATCH CENTER TELEPHONE 406-829-7070 OR FREQ 126.450/THE READER FIRE IS IN CHARGE OF THE OPERATION. SEATTLE /ZSE/ ARTCC TELEPHONE 253-351-3698 IS THE FAA COORDINATION FACILITY. DLY 1300-0300 UTC. 1709161300-1710170300EST"
"109db935-c94e-4ae5-a722-e03c1a7f6787","7_5088",2017092020,2017092503,"HAZARDS","91.137(a)(2)","ZOA","32NM SW YREKA","CA",,"UTC","2017-09-15T23:05:00","2017-09-15T23:10:00","2017-10-31T03:00:00","32NM SW YREKA, CA, Friday, September 15, 2017 through Tuesday, October 31, 2017 UTC","TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING AIRCRAFT OPERATIONS","!FDC 7/5088 ZOA CA..AIRSPACE 32NM SW YREKA, CA..TEMPORARY FLIGHT RESTRICTIONS WI AN AREA BOUNDED BY 413900N/1231500W (FORT JONES VOR/DME FJS282023.3) TO 413900N/1225500W (FORT JONES VOR/DME FJS319013.0) TO 411415N/1225356W (FORT JONES VOR/DME FJS179013.4) TO 410430N/1225730W (FORT JONES VOR/DME FJS178023.5) TO 410515N/1231309W (FORT JONES VOR/DME FJS202028.6) TO 411350N/1232050W (FORT JONES VOR/DME FJS223027.7) TO 411909N/1232349W (FORT JONES VOR/DME FJS235027.8) TO 413400N/1231500W (FORT JONES VOR/DME FJS270021.2) BACK TO THE ORIGINAL POINT SFC-11000FT . TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING AIRCRAFT OPERATIONS. PURSUANT TO 14 CFR SECTION 91.137(A)(2) TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT. USFS KLAMATH NATIONAL FOREST TELEPHONE 530-842-3380 OR FREQ 118.175/SALMON AUGUST COMPLEX FIRE IS IN CHARGE OF THE OPERATION. OAKLAND /ZOA/ ARTCC TELEPHONE 510-745-3331 IS THE FAA COORDINATION FACILITY. 1709152310-1710310300EST"
"8b53b55f-b485-4f7e-b456-29e483df1c4a","7_5053",2017092020,2017092403,"SECURITY","99.7","ZUA","Andersen AFB","GU",,"Guam","2017-09-15T19:48:00","2017-09-17T02:00:00","2017-09-24T02:00:00","Andersen AFB, GU, Sunday, September 17, 2017 through Sunday, September 24, 2017 Local",,"!FDC 7/5053 ZUA PART 1 OF 2 GU..AIRSPACE ANDERSEN AFB, GU..TEMPORARY  FLIGHT RESTRICTIONS.         SEPTEMBER 17-24, 2017 LOCAL.  PURSUANT TO 49 USC 40103(B),  THE FEDERAL AVIATION ADMINISTRATION (FAA) CLASSIFIES THE AIRSPACE  DEFINED IN THIS NOTAM AS 'NATIONAL DEFENSE AIRSPACE'. ANY PERSON  WHO KNOWINGLY OR WILLFULLY VIOLATES THE RULES CONCERNING  OPERATIONS IN THIS AIRSPACE MAY BE SUBJECT TO CERTAIN CRIMINAL  PENALTIES UNDER 49 USC 46307.  PILOTS WHO DO NOT ADHERE TO THE  FOLLOWING PROCEDURES MAY BE INTERCEPTED, DETAINED AND INTERVIEWED  BY LAW ENFORCEMENT/SECURITY PERSONNEL.    PURSUANT TO TITLE 14 CFR SECTION 99.7, SPECIAL SECURITY  INSTRUCTIONS, ALL AIRCRAFT FLIGHT OPERATIONS ARE PROHIBITED WITHIN  AN AREA DEFINED AS 133830N1450807E TO 132836N1444449E TO  133043N1443814E TO 133515N1443710E THEN CLOCKWISE ON A 15.3 NM ARC  CENTERED ON 133416N1445256E  TO THE POINT OF ORIGIN 2600FT  MSL-FL200   EFFECTIVE 1709170200 UTC (1200 LOCAL 09/17/17) UNTIL 1709240200 UTC  (1200 LOCAL 09/24/17).     1709170200-1709240200 END PART 1 OF 2     !FDC 7/5053 ZUA PART 2 OF 2 GU..AIRSPACE ANDERSEN AFB, GU..TEMPORARY  FLIGHT   EXCEPT AS SPECIFIED BELOW AND/OR UNLESS AUTHORIZED BY ATC:    1. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       BE ON A DISCRETE CODE ASSIGNED BY AN AIR TRAFFIC       CONTROL (ATC) FACILITY.    2. AIRCRAFT MUST BE SQUAWKING THE DISCRETE CODE AT       ALL TIMES WHILE IN THE TFR.    3. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       REMAIN IN TWO-WAY RADIO COMMUNICATIONS WITH ATC.    4. GUAM CERAP, PHONE 671-473-1210, IS THE FAA       COORDINATION FACILITY.   1709170200-1709240200 END PART 2 OF 2"
"8a12f5ba-fe38-4da4-82ad-e09f815dc0d2","7_5051",2017092020,2017092423,"SECURITY","99.7","ZOA","Beale AFB","CA",,"PDT","2017-09-15T19:26:00","2017-09-17T22:00:00","2017-09-24T21:59:00","Beale AFB, CA, Sunday, September 17, 2017 through Sunday, September 24, 2017 Local",,"!FDC 7/5051 ZOA PART 1 OF 2 CA..AIRSPACE BEALE AFB, CA..TEMPORARY  FLIGHT RESTRICTIONS.         SEPTEMBER 17-24, 2017 LOCAL.  PURSUANT TO 49 USC 40103(B),  THE FEDERAL AVIATION ADMINISTRATION (FAA) CLASSIFIES THE AIRSPACE  DEFINED IN THIS NOTAM AS 'NATIONAL DEFENSE AIRSPACE'. ANY PERSON  WHO KNOWINGLY OR WILLFULLY VIOLATES THE RULES CONCERNING  OPERATIONS IN THIS AIRSPACE MAY BE SUBJECT TO CERTAIN CRIMINAL  PENALTIES UNDER 49 USC 46307.  PILOTS WHO DO NOT ADHERE TO THE  FOLLOWING PROCEDURES MAY BE INTERCEPTED, DETAINED AND INTERVIEWED  BY LAW ENFORCEMENT/SECURITY PERSONNEL.    PURSUANT TO TITLE 14 CFR SECTION 99.7, SPECIAL SECURITY  INSTRUCTIONS, ALL AIRCRAFT FLIGHT OPERATIONS ARE PROHIBITED WITHIN  AN AREA DEFINED AS 10NM RADIUS OF 390803N1212615W (MYV055006.7)  4100FT MSL-FL180   EFFECTIVE 1709172200 UTC (1500 LOCAL 09/17/17) UNTIL 1709242159 UTC  (1459 LOCAL 09/24/17).       EXCEPT AS SPECIFIED BELOW AND/OR UNLESS AUTHORIZED 1709172200-1709242159 END PART 1 OF 2     !FDC 7/5051 ZOA PART 2 OF 2 CA..AIRSPACE BEALE AFB, CA..TEMPORARY  FLIGHT BY ATC:    1. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       BE ON A DISCRETE CODE ASSIGNED BY AN AIR TRAFFIC       CONTROL (ATC) FACILITY.    2. AIRCRAFT MUST BE SQUAWKING THE DISCRETE CODE AT       ALL TIMES WHILE IN THE TFR.    3. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       REMAIN IN TWO-WAY RADIO COMMUNICATIONS WITH ATC.    4. NORTHERN CALIFORNIA TRACON, PHONE 916-366-4080,       IS THE FAA COORDINATION FACILITY.   1709172200-1709242159 END PART 2 OF 2"
"7ab41b67-4227-4d15-93f6-2c7ce8de587d","7_5040",2017092020,,"HAZARDS","91.137(a)(2)","ZSE","10NM NE OF LOWELL","OR",,"UTC","2017-09-15T18:53:00","2017-09-15T19:00:00","2017-10-14T04:00:00","10NM NE OF LOWELL, OR, Friday, September 15, 2017 through Saturday, October 14, 2017 UTC","TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING AVIATION OPERATIONS","!FDC 7/5040 ZSE OR..AIRSPACE 10NM NE OF LOWELL, OR...TEMPORARY FLIGHT RESTRICTIONS WI AN AREA BOUNDED BY 440512N/1223736W (EUGENE VORTAC EUG075025.9) TO 440512N/1222628W (EUGENE VORTAC EUG073033.9) TO 435530N/1222044W (EUGENE VORTAC EUG087039.8) TO 435541N/1223736W (EUGENE VORTAC EUG094028.3) BACK TO THE ORIGINAL POINT SFC-10000FT . TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING AVIATION OPERATIONS. PURSUANT TO 14 CFR SECTION 91.137(A)(2) TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT. WILLAMETTE NATIONAL FOREST TELEPHONE 541-225-6400 OR FREQ 126.1500/JONES FIRE IS IN CHARGE OF THE OPERATION. SEATTLE /ZSE/ ARTCC TELEPHONE 253-351-3698 IS THE FAA COORDINATION FACILITY. 1709151900-1710140400"
